ArtikelId,Artikelnummer,Lieferantenreferenznummer,Artikelbezeichnung,ProduktlinieId,Produktline,ProduktbereichId,Produktbereich,ProduktgruppeId,Produktgruppe,ArtikelgruppeId,Artikelgruppe,MarkeId,Marke,ProduktfamilieId,Produktfamilie,MengeneinheitId,Mengeneinheit,Bestand,KollektionsstatusId,Kollektionsstatus,VerkaufspreisBrutto,ZiffernblattfarbeId,Ziffernblattfarbe,ZiffernblattausfuehrungId,Ziffernblattausfuehrung,ZiffernblattbesatzId,Ziffernblattbesatz,ZiffernblattartId,Ziffernblattart,LuenetteId,Luenette,Ringgroesse,Laenge,Durchmesser,WasserdichteId,Wasserdichte,Limitationsnummer,LimitationVon,WerkartId,Werkart,BandartId,Bandart,BandmaterialId,Bandmaterial,SchliesseId,Schliesse,GlasartId,Glasart,OberflaecheId,Oberflaeche,Selektionskennzeichen,Anlagedatum,Lieferantenbarcode,Notiz,Standardbild,IstReserviert,BoxtypId,Boxtyp,Werknummer,Gehaeusenummer,Hoehe,Breite,Tiefe,KaliberId,Kaliber,BandfarbeId,Bandfarbe,LieferantName1,"LieferantName2 ",Anzahl,PerlartId,Perlart,PerlgroesseId,Perlgroesse,PerlfarbeId,"Perlfarbe ",SteinartId,Steinart,SchliffformId,Schliffform,SteinfarbeId,Steinfarbe,ReinheitId,Reinheit,"CtGewicht ",FeingehaltId,Feingehalt,MaterialId,Material,FarbeId,Farbe,"Gesamtgewicht ",IdentifikationsfeldId,Identifikationsfeld,IdentifikationswertId,"Identifikationswert ","BildName "
19323,114568,1.160.011.001-59,"Characters Ring 14.0 Edge in 925/- Silber /Personalisierbar",6,Schmuck,59,Silber,46,Handschmuck,119,Damenring,,,,,,,0,,,"369,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05.05.2022 11:53:09",,"DETAILS:<br/>- Kategorie: Ring<br/>- Kollektion: LOVE-LETTER<br/>- Serie: CHARACTERS<br/>- Oberfläche: glänzend<br/>- Breite: 14 mm<br/>- Höhe: 4 mm<br/>- Edelstein (optional): Brillantschliff 0,08 ct H/SI1<br/><br/>*Preise ohne Diamanten<br/><br/>Der eindrucksvolle Characters Ring 14.0 Edge Ring mit einem glatten Rand überzeugt mit einem faszinierenden Design aus personalisierten Buchstaben und Symbolen. Der Ring verfügt über drei deutlich sichtbare Textzeilen für Ihre ganz eigene bedeutungsvolle Botschaft. Halten Sie die persönlichsten Momente Ihres Lebens in diesem besonderen Schmuckstück fest. Zudem gibt es die Möglichkeit den Ring mit Diamanten besetzen zu lassen und so noch exklusiver zu gestalten.<br/><br/>Kreieren Sie ein außergewöhnliches Schmuckstück als Ihr ganz persönliches Design-Piece oder als besonderes Geschenk für Ihre Liebsten.",19323-1132.png,False,,,,,,,,,,,,"Luis & Freya GmbH",,,,,,,,,,,,,,,,,,15,925/ooo,39,Silber,,,"0,0000",8,"Webshop-Kategorie 1",23260,,19323-1132.png
20504,114799,SPB143J1,"Herrenuhr Prospex SEA Automatik Diver´s",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,1,,,"1250,00",,,,,,,,,,,,22cm,,13,"200 Meter",,,9,Automatik,10,Metallband,,,,,,,,,,"06.10.2022 17:02:06",,"Datumsanzeige<br/>Handaufzugsmöglichkeit, beidseitiger automatischer Aufzug (Magischer Hebel)<br/>Einseitig drehbare Lünette, Sekundenstopp<br/><br/>Gangreserve: Mehr als 70 Stunden",20504-1136.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",24992,"Seiko ",20504-1136.jpg
20505,114800,SPB299J1,"Herrenuhr Prospex Diver´s 1968 - Save the Ocean ",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,1,,,"1300,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06.10.2022 17:14:41",,"Automatik, Handaufzugsmöglichkeit, Magischer Hebel: beidseitiger automatischer Aufzug, Sekundenstopp<br/>Einseitig drehbare Lünette aus Edelstahl<br/>Mit Kalenderfunktion (Datum)<br/><br/>Das Design der Prospex Save the Ocean Herrenuhr SPB299J1 ist von den Gletschern inspiriert, welche die Landschaften und Meereswelten in der Arktis und Antarktis prägen. Ein hellblaues Zifferblatt mit aufwändiger Struktur und eine dunkelblaue Lünette zieren die Neuauflage der bahnbrechenden Taucheruhr von 1968, der ersten Seiko Uhr mit 300 m Wasserdichtigkeit und einem Automatikuhrwerk mit 10 Halbschwingungen.<br/><br/>Die Taucheruhr ist Teil der Seiko Prospex Save the Ocean Serie, mit der Seiko ausgewählte Meeresschutzorganisationen unter anderem durch finanzielle Maßnahmen unterstützt.",20505-1137.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",24996,"Seiko ",20505-1137.jpg
20506,114801,SPB313J1,"Herrenuhr Prospex SEA Automatic Diver's ",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,1,,,"1150,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06.10.2022 17:20:17",,"Automatik, Handaufzugsmöglichkeit, Magischer Hebel: beidseitiger automatischer Aufzug, Sekundenstopp<br/>Einseitig drehbare Lünette aus Edelstahl mit Aluminium<br/>Gangreserve: mehr als 70 Stunden",20506-1138.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25000,Seiko,20506-1138.jpg
20507,114802,SRPD51K1,"Herrenuhr Seiko 5 Sports Automatik ""Sports Style""",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,1,,,"269,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06.10.2022 17:41:39",,"Datumsanzeige mit Wochentag, Sekundenstopp<br/>Einseitig drehbare Lünette<br/>Gangreserve: mehr als 41 Stunden",20507-1140.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25004,Seiko,20507-1140.jpg
20508,114803,SRPD53K1,"Herrenuhr Seiko 5 Sports Automatik ""Sports Style""",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,0,,,"269,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06.10.2022 17:49:40",,"Datumsanzeige mit Wochentag, Sekundenstopp<br/>Einseitig drehbare Lünette<br/><br/>Gangreserve: mehr als 41 Stunden ",20508-1142.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25008,"Seiko ",20508-1142.jpg
20509,114804,SRPD55K1,"Herrenuhr Seiko 5 Sports Automatik ""Sports Style""",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,1,,,"269,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06.10.2022 17:54:00",,"Datumsanzeige mit Wochentag, Sekundenstopp<br/>Einseitig drehbare Lünette<br/>Gangreserve: 41 Stunden",20509-1145.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25012,Seiko,20509-1145.jpg
20558,114853,021209615,"Ring 925/- Silber mit Calcedon",6,Schmuck,59,Silber,46,Handschmuck,119,Damenring,,,,,,,1,,,"248,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08.10.2022 12:33:26",,"<br/><br/>Der Silberring Caboo von Quinn ist ein echter Handschmeichler - die weichen Formen machen den schönen Damenring so sympathisch! Die Formensprache ist typisch Quinn: schlicht und gradlinig.<br/><br/>Der als Cabochon geschliffene Chalcedon in der pastelligen Farbe macht Lust auf den Frühling und gibt Ihrer Kleidung einen zarten Farbakzent.<br/><br/>Schön sehen auch zwei Ringe aus der Serie Caboo aus, wenn Sie sie versetzt nebeneinander tragen.<br/><br/>Der Steindurchmesser beträgt 10 mm. Der Ring ist 7 mm hoch.<br/>",20558-1148.jpg,False,,,,,,,,,,,,"Quinn Scheurle GmbH",,,,,,,,,,,,,,,,,,15,925/ooo,39,Silber,,,"0,0000",8,"Webshop-Kategorie 1",25208,Quinn,20558-1148.jpg
20561,114856,8045-2002,"Armband IVY in 750/- Weißgold mit Brillanten 0,10 ct.  TW/si von Silhouette Schmuck",6,Schmuck,37,Diamant,40,Armschmuck,78,Armspange,,,,,,,1,,,"2180,00",,,,,,,,,,,,"16,5cm",,,,,,,,,,,,,,,,11,"Matt / Poliert",,"12.10.2022 15:05:52",,"Dieses zarte Armband IVY von Silhouette Schmuck in 750/- Weißgold mit 2 Brillanten 0,10 ct.  TW/si  garantiert ein angenehmes Tragegefühl.<br/>",20561-1150.jpg,False,,,,,,,,1,,,,"Silhouette Schmuck Bentner GmbH & Co KG",,2,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",12,"si-kleine Einschlüsse","0,1000",11,750/ooo,25,Gold,10,Weiß,"0,0000",8,"Webshop-Kategorie 1",25220,,20561-1150.jpg
20565,114860,SRPE05K1,"Herrenuhr Prospex SEA Automatik Diver's ",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,1,,,"599,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.10.2022 16:13:17",,"Datumsanzeige mit Wochentag, Sekundenstopp<br/>Einseitig drehbare Lünette",20565-1151.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25236,Seiko,20565-1151.jpg
20566,114861,SRPE45J1,"Herrenuhr Presage Automatik",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,0,,,"449,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.10.2022 16:20:01",,"Datumsanzeige, Sekundenstopp<br/>Automatik, Handaufzugsmöglichkeit, beidseitiger automatischer Aufzug (Magischer Hebel)",20566-1152.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25240,Seiko,20566-1152.jpg
20567,114862,SRPE53K1,"Herrenuhr Seiko 5 Sports Automatik ""Sports Style""",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,0,,,"269,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.10.2022 16:35:43",,"Datumsanzeige mit Wochentag, Sekundenstopp<br/>Handaufzugsmöglichkeit, beidseitiger automatischer Aufzug (Magischer Hebel)<br/>Sekundenstopp",20567-1153.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25244,"Seiko ",20567-1153.jpg
20568,114863,SRPE77K1,"Herrenuhr Seiko 5 Sports Automatik ""Suits Style"" ",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,1,,,"369,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.10.2022 16:40:26",,"Datumsanzeige mit Wochentag, Sekundenstopp<br/>Handaufzugsmöglichkeit, beidseitiger automatischer Aufzug (Magischer Hebel)<br/>Einseitig drehbare Lünette, Sekundenstopp",20568-1156.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25248,Seiko,20568-1156.jpg
20569,114864,SRPG03J,"Herrenuhr Presage Automatik ""Style 60's"" ",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,1,,,"539,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.10.2022 16:42:59",,"Automatik, Handaufzugsmöglichkeit, Magischer Hebel: beidseitiger automatischer Aufzug, Sekundenstopp<br/>23 Steine, ungefähr 166 Werkteile<br/><br/>Presage Style60's Herrenuhr SRPG03J1<br/><br/>Bei der Herrenuhr SRPG03J1 handelt es sich um eine Neuinterpretation des Crown Chronographen aus dem Jahr 1964. In Anlehnung an sein Design entstand 2021 die neue Presage Serie „Style 60’s“, in der der 60er Jahre Vintage-Stil im Vordergrund steht. So werden das charakteristisch gewölbte Glas des Crown Chronographen, seine facettierte Indizes und scharf geformten Zeiger übernommen und in ein Design eingearbeitet, welches modernste Spezifikationen mit der Vintage-Optik verknüpft. Auf Teilen des Zifferblatts sind verschiedene Veredelungstechniken zur Anwendung gekommen, welche gemeinsam mit der farblichen Gestaltung und der verblasst erscheinenden LumiBrite-Leuchtbeschichtung das Gefühl der 60er Jahre einfangen. Für einen erhöhten Komfort am Handgelenk sorgt die leichte Wölbung des Gehäusebodens nach innen.",20569-1157.JPG,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25252,Seiko,20569-1157.JPG
20570,114865,SRPG27K1,"Herrenuhr Seiko 5 Sports Automatik ",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,0,,,"269,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.10.2022 16:52:37",,"Automatik, Handaufzugsmöglichkeit, Magischer Hebel: beidseitiger automatischer Aufzug, Sekundenstopp<br/>Wochentag und Datum",20570-1159.JPG,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25256,Seiko,20570-1159.JPG
20571,114866,SRPH75K1,"Herrenuhr Prospex SEA Automatik Diver's SAVE THE OCEAN Special Edition ",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,1,,,"550,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.10.2022 16:55:13",,"Automatik, Handaufzugsmöglichkeit, Magischer Hebel: beidseitiger automatischer Aufzug, Sekundenstopp<br/>Einseitig drehbare Lünette aus Edelstahl<br/>24 Steine, ungefähr 169 Werkteile",20571-1161.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25260,Seiko,20571-1161.jpg
20572,114867,SRPH33K1,"Herrenuhr Seiko 5 Sports Automatik ",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,0,,,"299,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.10.2022 16:57:39",,"Automatik, Handaufzugsmöglichkeit, Magischer Hebel: beidseitiger automatischer Aufzug, Sekundenstopp<br/>Wochentag und Datum<br/>Gangreserve: mehr als 41 Stunden<br/><br/>",20572-1163.JPG,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25264,Seiko,20572-1163.JPG
20573,114868,SRPJ13J1,"Herrenuhr Seiko Presage Cocktail Time",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,1,,,"449,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.10.2022 17:29:56",,"Automatik, Handaufzugsmöglichkeit, Magischer Hebel: beidseitiger automatischer Aufzug, Sekundenstopp",20573-1166.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25268,Seiko,20573-1166.jpg
20574,114869,SSA425J1,"Herrenuhr Presage Automatik Chronograph ""Style 60's""",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,2,,,"589,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.10.2022 17:31:59",,"Automatik, Handaufzugsmöglichkeit, Magischer Hebel: beidseitiger automatischer Aufzug, Sekundenstopp<br/>Zifferblattöffnung bei 9 Uhr-Position<br/>24-Stunden-Anzeige",20574-1167.JPG,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25272,Seiko,20574-1167.JPG
20575,114870,SSA447J1,"Herrenuhr Seiko Presage Style 60's ",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,1,,,"669,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.10.2022 17:35:29",,"Automatik, Handaufzugsmöglichkeit, Magischer Hebel: beidseitiger automatischer Aufzug, Sekundenstopp<br/>zentrale Gangreserve-Anzeige",20575-1169.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25276,Seiko,20575-1169.jpg
20576,114871,SSB413P1,"Herrenuhr Quarz Chronograph mit Tachymeter",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,1,,,"299,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.10.2022 17:37:40",,"Tachymeteranzeige, Zwischenzeit<br/>kleine Sekunde<br/>24-Stunden-Anzeige<br/>bis zu 60 Min. in 1/5 Sek.",20576-1170.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25280,Seiko,20576-1170.jpg
20577,114872,SSB417P1,"Herrenuhr Quarz Chronograph mit Tachymeter",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,0,,,"329,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.10.2022 17:41:52",,"Tachymeteranzeige, Zwischenzeit<br/>kleine Sekunde<br/>24-Stunden-Anzeige<br/>bis zu 60 Min. in 1/5 Sek.",20577-1171.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25284,Seiko,20577-1171.jpg
20578,114873,SSC909P1,"Herrenuhr Prospex Speedtimer Solar Chronograph Limited Edition",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,1,,,"700,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.10.2022 17:47:57",,"Tachymeter, Zwischenzeit, Restenergieanzeige, 24-Stunden-Anzeige<br/>Titankarbidlünette<br/>Funktion zur Anzeige der Wiederaufnahme von Stromerzeugung, Funktion zur Verhinderung des Überladens, 24-Stunden-Zeiger, mit kleinem Sekundenzeiger<br/>bis zu 60 Min. in 1/5 Sek.",20578-1172.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25288,Seiko,20578-1172.jpg
20579,114874,SSK005K1,"Herrenuhr Seiko 5 Sports Automatik GMT",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,0,,,"469,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.10.2022 17:49:50",,"Automatik, Handaufzugsmöglichkeit, Magischer Hebel: beidseitiger automatischer Aufzug, Sekundenstopp<br/>Beidseitig drehbare Lünette aus Edelstahl mit Hardlexglas<br/>Zweite Zeitzone ( GMT)",20579-1173.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25292,Seiko,20579-1173.jpg
20580,114875,SUR341P1,"Herrenuhr Quarz ",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,1,,,"239,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.10.2022 17:51:50",,Datumsanzeige,20580-1175.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25296,Seiko,20580-1175.jpg
20581,114876,SUR446P1,"Herrenuhr Quarz mit Saphirglas",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,0,,,"279,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.10.2022 18:00:03",,"Datumsanzeige mit Wochentag<br/>Zeiger und Indizes mit Leuchtbeschichtung",20581-1176.JPG,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25300,Seiko,20581-1176.JPG
20582,114877,SUR459P1,"Herrenuhr Quarz mit Saphirglas ",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,1,,,"239,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.10.2022 18:02:17",,"Zeiger mit Leuchtbeschichtung",20582-1177.JPG,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25304,Seiko,20582-1177.JPG
20584,114879,SRPE35K1," Herrenuhr Prospex SEA Automatik Diver's ",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,1,,,"650,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.10.2022 16:27:05",,"Datumsanzeige, Sekundenstopp<br/>Automatik, Handaufzugsmöglichkeit, beidseitiger automatischer Aufzug (Magischer Hebel)<br/>Einseitig drehbare Lünette aus Edelstahl mit schwarzer Keramik",20584-1178.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25312,Seiko,20584-1178.jpg
20585,114880,SRPJ45K1,"Herrenuhr Seiko 5 Sports ""Skeleton Dial"" SRPJ45K1",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,0,,,"299,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.10.2022 16:56:59",,"Mechanisch, automatischer Aufzug (Handaufzug möglich), Magischer Hebel: beidseitiger automatischer Aufzug, Sekundenstopp<br/>24 Steine, ungefähr 169 Werkteile<br/>Einseitig drehbare Lünette aus Edelstahl mit Aluminium",20585-1179.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25316,Seiko,20585-1179.jpg
20586,114881,SRPJ47K1,"Herrenuhr Seiko 5 Sports ""Skeleton Dial"" SRPJ47K1",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,0,,,"299,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.10.2022 17:07:11",,"Mechanisch, automatischer Aufzug (Handaufzug möglich), Magischer Hebel: beidseitiger automatischer Aufzug, Sekundenstopp<br/>24 Steine, ungefähr 169 Werkteile<br/>Einseitig drehbare Lünette aus Edelstahl mit Aluminium<br/>",20586-1180.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25320,Seiko,20586-1180.jpg
20587,114882,SUR311P1," Herrenuhr Quarz SUR311P1",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,0,,,"229,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.10.2022 17:15:27",,,20587-1181.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25324,Seiko,20587-1181.jpg
20588,114883,SSB377P1,"Herrenuhr Quarz Chronograph SSB377P1",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,0,,,"199,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.10.2022 17:48:10",,"Tachymeteranzeige<br/>bis zu 12 Std. in 1/5 Sek.",20588-1182.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25328,Seiko,20588-1182.jpg
20589,114884,SSB383P1,"Herrenuhr Quarz Chronograph SSB383P1",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,0,,,"189,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.10.2022 17:50:10",,"Tachymeteranzeige<br/>bis zu 12 Std. in 1/5 Sek.",20589-1183.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25332,Seiko,20589-1183.jpg
20590,114885,SSB385P1,"Herrenuhr Quarz Chronograph SSB385P1",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,0,,,"189,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.10.2022 17:53:04",,"Tachymeteranzeige<br/>bis zu 12 Std. in 1/5 Sek",20590-1184.jpg,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25336,Seiko,20590-1184.jpg
20591,114886,SWR052P1,"Herrenuhr Quarz SWR052P1",8,Uhren,1074,Seiko,48,Herrenuhren,282,Divers,,,,,,,0,,,"199,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.10.2022 17:59:23",,,20591-1185.JPG,False,,,,,,,,,,,,"Seiko Deutschland",,,,,,,,,,,,,,,,,,,,,,,,,8,"Webshop-Kategorie 1",25340,Seiko,20591-1185.JPG
20595,114890,8045-2002,"Armband IVY in 750/- Weißgold mit Brillanten 0,10 ct.  TW/si von Silhouette Schmuck",6,Schmuck,37,Diamant,40,Armschmuck,78,Armspange,,,,,,,0,,,"2180,00",,,,,,,,,,,,"16,5cm",,,,,,,,,,,,,,,,11,"Matt / Poliert",,"26.10.2022 15:59:54",,"Dieses zarte Armband IVY von Silhouette Schmuck in 750/- Weißgold mit 2 Brillanten 0,10 ct.  TW/si  garantiert ein angenehmes Tragegefühl.<br/>",20595-1188.jpg,False,,,,,,,,1,,,,"Silhouette Schmuck Bentner GmbH & Co KG",,2,,,,,,,54,Diamant,15,Brillant,21,"Top Wesselton(G)",12,"si-kleine Einschlüsse","0,2000",11,750/ooo,25,Gold,10,Weiß,"0,0000",8,"Webshop-Kategorie 1",25356,,20595-1188.jpg
20629,114924,2-81025-02,"Flex Armband Tahiti Zuchtperle in 925/- Silber ",6,Schmuck,59,Silber,40,Armschmuck,75,Armband,,,,,,,1,,,"265,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.10.2022 21:31:39",,"Armband, Silber 925/-<br/>Tahiti-ZP semi rund 10-11mm, poliert,<br/>Armumfang ca. 16,25-16,5 cm <br/>Linie: Flex",20629-1219.jpg,False,,,,,,,,,,,,"Gellner GmbH",,,8,Tahiti-Perlen,9,"10,0-11,0",,,,,,,,,,,,15,925/ooo,39,Silber,,,,8,"Webshop-Kategorie 1",25492,Gellner,20629-1219.jpg
20630,114925,2-81025-08,"Flex Armband mit Süßwasserperle in 925/- Silber",6,Schmuck,59,Silber,40,Armschmuck,75,Armband,,,,,,,1,,,"199,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.10.2022 21:36:37",,"Armband, Silber 925/- <br/>Süßwasser-ZP Premium weiss semi<br/>rund 10-11mm, poliert<br/>Armumfang ca. 16,25-16,5 cm <br/>Linie: Flex",20630-1220.jpg,False,,,,,,,,,,,,"Gellner GmbH",,,7,Süßwasser-Zuchtperle,,,,,,,,,,,,,,15,925/ooo,39,Silber,,,,8,"Webshop-Kategorie 1",25496,"Silber Armschmuck",20630-1220.jpg
20631,114926,2-81025-32,"Flex Armband mit Tahiti in 925/- Silber",6,Schmuck,59,Silber,40,Armschmuck,75,Armband,,,,,,,1,,,"295,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.10.2022 21:40:14",,"Armband, Silber 925/-<br/>Tahiti-ZP semi rund 10-11mm poliert<br/>Armumfang ca. 16,25-16,5 cm <br/>Linie: Flex",20631-1221.jpg,False,,,,,,,,,,,,"Gellner GmbH",,,8,Tahiti-Perlen,9,"10,0-11,0",6,Grau,,,,,,,,,,15,925/ooo,39,Silber,,,,8,"Webshop-Kategorie 1",25500,Gellner,20631-1221.jpg
